"Location.City","Location.State","Location.Country","Data.Shape","Data.Encounter duration","Data.Description excerpt","Location.Coordinates.Latitude ","Location.Coordinates.Longitude ","Dates.Sighted.Year","Dates.Sighted.Month","Date.Sighted.Day","Dates.Sighted.Hour","Dates.Sighted.Minute","Dates.Documented.Year","Dates.Documented.Month","Dates.Documented.Day"
"austin","TX","US","unknown","120.0","Two objects appear in the night sky and disappear&#44","30.2669444","-97.7427778","2012","4","20","20","40","2012","5","13"
"austin","TX","US","unknown","120.0","Large&#44 dark&#44 almost rectangular object tumbling and ascending","30.2669444","-97.7427778","2005","4","21","20","55","2005","5","11"
"austin","TX","US","unknown","900.0","Unidentified flying object south of Austin","30.2669444","-97.7427778","2012","8","25","21","30","2012","9","24"
"austin","TX","US","unknown","20.0","A very bright object over Austin TX that follows plan then passes it like nothing seem to be investigating the plan.","30.2669444","-97.7427778","2009","4","7","18","50","2009","4","14"
"austin","TX","US","unknown","10.0","Austin:  Unexplained silent unlit object moving 100ft over the ground seen at close range","30.2669444","-97.7427778","2014","4","8","21","15","2014","4","11"
"avinger","TX","US","oval","120.0","We witnesed a reddish&#44 paper lantern shaped object moving through the sky&#44 about 20 degrees above the horizon.","32.8997222","-94.5561111","2011","12","31","21","30","2012","1","12"
"azle","TX","US","cigar","180.0","Orange cigar shaped craft chased down a backroad.","32.895","-97.5455556","2013","8","22","21","11","2013","8","30"
"azle","TX","US","cigar","180.0","Silent &#44cigar-shaped UFO with round&#44gold lights and orange tail traveled alongside car at tree level","32.895","-97.5455556","2002","4","10","22","15","2008","6","12"
"azle","TX","US","circle","300.0","Saw circle of flames that then reduced size to single light&#44travelled quickly across the sky and was followed by military fighter plane","32.895","-97.5455556","1997","5","10","23","0","1999","10","19"
"azle","TX","US","circle","240.0","Possible sighting North of Stephenville TX","32.895","-97.5455556","2008","1","8","23","30","2008","1","21"
"azle","TX","US","cross","120.0","The &quot;objects&quot; flew directly over me about 50 feet in the air. The &quot;objects&quot; were redish orange in color and all but one were about 10 f","32.895","-97.5455556","2006","2","5","0","0","2006","2","14"
"azle","TX","US","fireball","2.0","Bright green ball of light shoots to the ground over Azle&#44 Texas.","32.895","-97.5455556","2009","6","19","2","25","2009","8","5"
"azle","TX","US","light","9.0","box kite shaped with cylinder center connecting the two ends","32.895","-97.5455556","2006","5","20","22","0","2006","7","16"
"azle","TX","US","light","2.0","Amber Light Vanishing","32.895","-97.5455556","2001","6","12","3","0","2001","8","5"
"azle","TX","US","other","120.0","Intresting&#44 strange&#44 and something not from the planet earth.","32.895","-97.5455556","2008","10","28","2","16","2008","10","31"
"azle","TX","US","rectangle","240.0","Azle&#44TX Silent rectanluar object with round gold lights travels low over trees alongside van and glides down street","32.895","-97.5455556","2008","4","10","22","15","2008","6","12"
"azle","TX","US","teardrop","3.0","Tear drop shaped craft was spotted traveling at a very high rate of speed","32.895","-97.5455556","2010","7","10","21","20","2010","7","19"
"azle","TX","US","triangle","30.0","strange triungular craft sighted.","32.895","-97.5455556","2008","6","28","22","0","2009","8","5"
"azle","TX","US","triangle","13.0","Strange triangular craft with bright light on the nose.","32.895","-97.5455556","2008","6","28","23","0","2009","3","19"
"azle","TX","US","unknown","6.0","fast moving object over azle texas","32.895","-97.5455556","2010","9","6","21","0","2010","11","21"
"baird","TX","US","fireball","60.0","I am a 34 year old attorney with two children.  My wife and I were traveling from Dallas to Abilene&#44 heading West on Interstate 20.  It","32.3938889","-99.3938889","2000","10","13","19","30","2000","12","2"
"ballinger","TX","US","changing","1200.0","UFO in Ballinger Tx in the Middle of the Day&#44 White Object with Amazing Skills in Flying","31.7380556","-99.9469444","2005","11","17","13","0","2005","12","16"
"ballinger","TX","US","diamond","1800.0","Bright&#44 oscillating&#44 multicolored diamond shaped object in the western sky&#44 disappeared rapidly to the west.","31.7380556","-99.9469444","2010","5","12","22","30","2010","6","3"
"ballinger","TX","US","other","5400.0","Several UFO&#39s sighted near the big dipper.","31.7380556","-99.9469444","2009","1","2","5","30","2009","1","10"
"ballinger","TX","US","unknown","300.0","Loud Roar&#44 Bright Orange Lights","31.7380556","-99.9469444","2007","10","1","21","0","2007","10","8"
"bandera","TX","US","light","120.0","I saw a reddish-orange light and heard a loud rumbling sound","29.7263889","-99.0733333","2011","2","15","20","30","2011","2","18"
"bandera","TX","US","light","600.0","4/27/2013  12:00 am  bandera   tx 10 mins.  light  changing white&#44yellow&#44red   bouncing motion then sped off.  5/17/13","29.7263889","-99.0733333","2013","4","27","1","0","2013","6","2"
"bandera","TX","US","triangle","20.0","Very bright&#44 silent&#44 triangular object over Bandera Co.&#44 TX&#44 suddenly turned off lights tho obj. still there. (NUFORC Note:  ISS.  PD))","29.7263889","-99.0733333","2011","7","3","22","10","2011","7","4"
"bangs","TX","US","unknown","1800.0","On 10-6-11 in Bangs Texas&#44 there were about one hundred lights in the sky&#44 that seemed to light up at random and then after about 10 mi","31.7169444","-99.1322222","2011","10","6","21","0","2011","10","10"
"bangs","TX","US","unknown","1800.0","On 10-6-11 in Bangs Texas there were about one hundred lights in the sky.  ((NUFORC Note:  Possible stars??  PD))","31.7169444","-99.1322222","2011","10","6","21","0","2012","5","13"
"barstow","TX","US","oval","600.0","I know what i saw","31.4611111","-103.3933333","2011","2","16","20","0","2011","2","18"
"bastrop","TX","US","cigar","45.0","a cigar shaped object hovered then backed up &#44 came forward and then quickly disappeared&#33","30.1102778","-97.315","2007","9","21","4","13","2007","11","28"
"bastrop","TX","US","disk","30.0","PULSATING SAUCER SHAPED UFO SEEN TRAVELLING FAST BEFORE DISSAPPEARING IN CLOUD.","30.1102778","-97.315","2013","2","19","12","30","2013","2","28"
"bastrop","TX","US","fireball","3.0","I saw a green ball of light with an orange tail for 3 sec. in central Texas.","30.1102778","-97.315","2004","2","23","16","15","2004","3","9"
"bastrop","TX","US","formation","60.0","Three dark low flying objects&#44 no lights&#44 no sound&#44 illuminated by the city lights of Bastrop&#44 Tx.","30.1102778","-97.315","2013","4","30","22","0","2013","5","15"
"bastrop","TX","US","light","900.0","Light high in the sky after dusk appeared to be satellite &#44 but curved and changed speed","30.1102778","-97.315","2005","11","6","18","15","2005","11","8"
"bastrop","TX","US","light","900.0","Seemingly very high altitude light/object  moving at various speeds&#44 and not in a straight line.","30.1102778","-97.315","2005","11","7","18","15","2005","11","8"
"bastrop","TX","US","sphere","37800.0","9/21/0Blinking colored lights forming perfect spherical-shaped object in night sky; moving slowly from sw to north&#44 back to south","30.1102778","-97.315","2009","9","21","22","0","2009","12","12"
"bastrop","TX","US","sphere","60.0","The sphere moved in an absolute straight line just above the tree line.","30.1102778","-97.315","1988","8","1","11","0","2003","7","16"
"bay city","TX","US","light","2.0","3  star colored lights traveling  way faster than a commercial jet.","28.9825","-95.9691667","2009","1","18","20","0","2009","3","19"
"bay city","TX","US","triangle","900.0","Sightings of object in Bay City&#44 Texas","28.9825","-95.9691667","2007","12","28","19","0","2008","3","4"
"bay city","TX","US","unknown","1200.0","My friend and I were out in the back yard letting his dogs go to the bathroom and in the distance we saw a giant sphere that kept on re","28.9825","-95.9691667","1998","7","14","22","30","1999","6","23"
"baytown","TX","US","cigar","30.0","Silvery glowing cigar shaped object moving very fast then dissapearing.","29.7352778","-94.9772222","2003","4","10","2","0","2005","5","24"
"baytown","TX","US","cigar","7200.0","In support of sightings 7/15/66 &amp; 6/15/68 in Galveston &amp; Pasadena Texas","29.7352778","-94.9772222","1968","6","15","17","0","2006","2","14"
"baytown","TX","US","cigar","900.0","LARGE OBLONG CIGAR SHAPED WINGLESS BRIGHT OBJECT MOVING EAST TO WEST OVER HOUSTON TEXAS","29.7352778","-94.9772222","2001","1","5","18","40","2001","2","18"
"baytown","TX","US","circle","60.0","not the size of any plane.  ((NUFORC Note:  Student report.  Probable hoax.  PD))","29.7352778","-94.9772222","2006","11","25","14","0","2006","12","7"
"baytown","TX","US","formation","300.0","21 Orange Orbs over Baytown.","29.7352778","-94.9772222","2013","7","18","21","0","2013","7","22"
"baytown","TX","US","light","180.0","Light that zipped&#44 down&#44 right&#44 and down to the ground","29.7352778","-94.9772222","1968","8","1","18","0","2005","9","15"
"baytown","TX","US","light","2.0","Single light moving very fast&#44 zig-sagged&#44 stopped&#44 vanished in 2-3 seconds","29.7352778","-94.9772222","2011","10","21","19","40","2011","10","25"
"baytown","TX","US","light","900.0","THE OBJECT KEPT PACE WITH OUR CAR ALL THE WAY HOME.","29.7352778","-94.9772222","1975","10","24","22","0","2005","4","16"
"baytown","TX","US","light","10.0","Red Orange that glowed moving and stopping with my movements.","29.7352778","-94.9772222","2011","10","28","19","0","2011","12","12"
"baytown","TX","US","other","300.0","vertical and horizontal flares moving slowly in the sky  ((NUFORC Note:  Both photos are of contrails against a clear sky.  PD))","29.7352778","-94.9772222","2005","1","16","17","48","2005","1","27"
"baytown","TX","US","other","30.0","Strange sparkling somewhere near Baytown&#44 Texas","29.7352778","-94.9772222","2013","8","4","0","30","2013","8","30"
"baytown","TX","US","other","900.0","It was black blending with the night sky. It moved very slowly for the time I watched it. It was shaped like a squared off boomerange o","29.7352778","-94.9772222","2002","12","5","2","0","2003","7","16"
"baytown","TX","US","other","900.0","off &quot;v&quot; shaped&#44 non-reflective&#44 huge in size&#44 did not make any sounds","29.7352778","-94.9772222","2003","10","31","2","0","2005","12","16"
"baytown","TX","US","oval","120.0","Round and gray","29.7352778","-94.9772222","2012","4","2","19","50","2012","4","18"
"baytown","TX","US","sphere","180.0","Disk shaped navy blue U.F.O emmiting light beams into sky in Baytown Texas","29.7352778","-94.9772222","2006","9","27","19","0","2006","10","30"
"baytown","TX","US","triangle","600.0","It wasn&#39t all that bright but definitely a UFO&#44 and it hadn&#8217;t had any wings like a plane either.","29.7352778","-94.9772222","2007","11","8","20","34","2007","11","28"
"baytown","TX","US","unknown","180.0","Three large bright lights in the sky&#44 unexplainable.","29.7352778","-94.9772222","2011","9","5","0","45","2011","10","10"
"beach city","TX","US","light","420.0","Fast moving&#44 high altitude.","29.6619444","-94.8897222","2003","9","12","20","0","2003","11","26"
"beaumont","TX","US","cigar","3600.0","Watched star like object on the horizan go up in an arch and then approach me and fly close enough so I could see the pilot.","30.0858333","-94.1016667","1974","12","15","2","0","1999","5","24"
"beaumont","TX","US","circle","1200.0","a blue light over beaumont&quot; texas","30.0858333","-94.1016667","2010","8","22","22","1","2010","11","21"
"beaumont","TX","US","cylinder","5.0","Wingless tube","30.0858333","-94.1016667","2008","8","22","18","25","2008","10","31"
"beaumont","TX","US","disk","300.0","Aprox. 30 Disk shaped UFOs fell out of clouds got in V formatin  and shot toward a black rain cloud avoiding a Jet Plane.","30.0858333","-94.1016667","1954","9","9","12","30","2004","1","17"
"beaumont","TX","US","disk","300.0","waiting for crane at chemical plant late  afternoon object left no vapor trail every other  air craft in area left one","30.0858333","-94.1016667","2004","3","6","17","45","2004","3","9"
"beaumont","TX","US","flash","600.0","Early am my dog barked to go outside because he is 17 years I have to lift him and take him outside my back fenced in yard.  I sit on m","30.0858333","-94.1016667","2010","8","9","4","28","2010","8","24"
"beaumont","TX","US","light","120.0","I Brought my dog out at the time entered In the description to get some fresh air&#44no longer than a few seconds while we were outside st","30.0858333","-94.1016667","2006","6","17","1","0","2006","7","16"
"beaumont","TX","US","light","600.0","Exploding&#44 traveling light that traveled far faster and more sparatically than any craft I&#39ve seen.","30.0858333","-94.1016667","2004","8","27","21","0","2004","9","29"
"beaumont","TX","US","triangle","120.0","3 white lights flashing in sequence over Beaumont&#44 Texas","30.0858333","-94.1016667","2012","1","26","22","15","2012","6","20"
"beaumont","TX","US","triangle","20.0","&quot;Black Triangle&quot; UFO with 3 White Lights on Each Point Seen in Beaumont&#44 TX","30.0858333","-94.1016667","2006","10","13","20","50","2006","10","30"
"beaumont","TX","US","unknown","900.0","Huge smoke trail in upper atmosphere. Cought on film.","30.0858333","-94.1016667","1999","1","15","16","0","1999","10","2"
"beaumont","TX","US","unknown","1200.0","Shiny object flying a rectangular grid pattern along the path of Highway 90 in Beaumont&#44 Texas","30.0858333","-94.1016667","2000","8","15","17","0","2007","4","27"
"beckville","TX","US","light","300.0","Bright light moving steady across the sky from horizon to horizon.","32.2427778","-94.4552778","2005","5","4","21","35","2005","5","11"
"bedford","TX","US","circle","8.0","Small star like object moving at incredible speed&#44 stopping suddenly &amp; proceeding at a series of right andle turns","32.8438889","-97.1427778","2011","4","11","21","0","2011","12","12"
"bedford","TX","US","light","18000.0","Star-like crafts seen flying at speeds faster than satellite over DFW&#44 government associate consulted and confirmed not normal.","32.8438889","-97.1427778","2012","7","6","22","0","2012","8","5"
"bedford","TX","US","light","60.0","Bright red lights moving south","32.8438889","-97.1427778","2010","2","9","21","0","2010","2","14"
"bedford","TX","US","oval","15.0","Object seen in sky over Bedford&#44 Texas February 27&#44 2005.","32.8438889","-97.1427778","2005","2","27","22","45","2005","4","16"
"bedford","TX","US","rectangle","60.0","on the drive home from work at the airline i work for i started seeing movement in my forward vision. Iwas driving and looking almost d","32.8438889","-97.1427778","2003","10","18","14","23","2003","10","31"
"bedford","TX","US","sphere","50.0","Small white sphere noticed in the sky on Labor day in the Hurst-Euless-Bedford area.","32.8438889","-97.1427778","2004","9","6","19","0","2004","9","29"
"bedford","TX","US","unknown","150.0","burning object came down changing trajectory as it crashed unknown type/origin.","32.8438889","-97.1427778","2003","4","5","10","30","2003","4","22"
"bee cave","TX","US","disk","600.0","June of 2008&#44 silver craft traveling over Bee Cave&#44 TX.","30.3083333","-97.9447222","2008","6","1","14","0","2009","1","10"
"beeville","TX","US","circle","120.0","Wierd light in the night sky vanishes like someone turned off the light switch.","28.4005556","-97.7480556","2005","8","14","20","45","2005","9","15"
"beeville","TX","US","flash","5.0","A star turned very bright and then fade away in the southern early mourning sky.","28.4005556","-97.7480556","2001","1","4","6","0","2001","2","18"
"beeville","TX","US","light","1200.0","I was abducted and I can remember the happenings&#44 I just cant remember what they want.","28.4005556","-97.7480556","1996","8","15","3","0","2005","5","24"
"bells","TX","US","triangle","600.0","Bright triangular pool rack 100 feet away 10 min. 100 foot length silent  radical strobes blue green red hypnotic","33.6102778","-96.4105556","1974","6","6","23","0","2003","2","25"
"belton","TX","US","light","300.0","Bright object crossing sky from east to west and plane diverts to persue it&#8230;","31.0558333","-97.4641667","2010","2","21","22","33","2010","4","13"
"belton","TX","US","light","1140.0","ANOTHER Bell County Sighting","31.0558333","-97.4641667","2000","11","23","18","40","2000","12","2"
"belton","TX","US","other","300.0","Large house size flat white light (similar to Christmas lights on house) just above  horizon","31.0558333","-97.4641667","2010","12","1","3","0","2011","1","5"
"belton","TX","US","other","600.0","Square flying object with light on each corner flying very low and very slowly.","31.0558333","-97.4641667","2009","12","9","18","25","2009","12","12"
"belton","TX","US","triangle","30.0","Triangular shaped object with the round white light&#39s at each tip.","31.0558333","-97.4641667","2011","6","3","23","30","2011","8","21"
"belton","TX","US","unknown","2700.0","Dozen or more  lights darting in and out of a thunderstorm","31.0558333","-97.4641667","2003","5","16","7","45","2006","3","11"
"ben wheeler","TX","US","light","180.0","Very bright light&#44 flying lower than a jet; appeared to be tracking another light.  ((NUFORC Note:  Satellites??  PD))","32.4458333","-95.7036111","2010","1","4","19","0","2010","2","14"
"ben wheeler","TX","US","light","3600.0","Loud persistent humming accompanied by shape of light with no source creating the light.","32.4458333","-95.7036111","2005","5","31","2","0","2006","7","16"
"ben wheeler","TX","US","sphere","30.0","Orange&#44 spherical object viewed over east texas by retired physician.","32.4458333","-95.7036111","2012","2","1","20","5","2012","2","3"
"ben wheeler","TX","US","triangle","30.0","Elongated orange object moving rapidly from west to south then coming to a near stop before slowly continuing","32.4458333","-95.7036111","2010","10","9","20","20","2010","11","21"
"benbrook","TX","US","cigar","300.0","Flying cigar shaped object with six lights over Benbrook by the lake.","32.6730556","-97.4602778","2012","11","13","6","30","2012","11","19"
"benbrook","TX","US","light","300.0","strange moving lights that can&#39t be satalites","32.6730556","-97.4602778","2009","9","22","20","0","2009","12","12"
"benbrook","TX","US","light","300.0","Alien encounter after UFO.","32.6730556","-97.4602778","2005","7","16","11","30","2007","4","27"
"benbrook","TX","US","light","15.0","Sml glowing object appeared out of nowhere&#44 remained motionless&#44 moved rapidly in straight line&#44 stopped again&#44 then vanished","32.6730556","-97.4602778","2005","7","16","23","30","2005","9","2"
"benbrook","TX","US","other","60.0","cluster of 10-12 randomly flashing&#44 multi-colored lights","32.6730556","-97.4602778","2011","5","25","3","30","2011","5","29"
"benbrook","TX","US","triangle","360.0","Large triangular black craft with tiered colored party type lights&#44 Motionless&#44 noiseless over Lake Benbrook&#44 Texas.","32.6730556","-97.4602778","1990","8","15","21","30","2004","4","27"
"bend","TX","US","light","45.0","Unexplainable blinking lights witnessed over Texas sky.","31.0994444","-98.5113889","2007","8","15","23","0","2007","10","8"
"bertram","TX","US","cigar","300.0","cigar or pencil shaped craft changes position over landed  emergency helicoper in daylight.","30.7436111","-98.0552778","2005","8","11","19","0","2005","9","2"
"bertram","TX","US","egg","1800.0","Egg shapped craft&#44 leaving trail of spider web like material","30.7436111","-98.0552778","2002","10","29","12","0","2002","11","4"
"bertram","TX","US","fireball","20.0","low steaking fireball","30.7436111","-98.0552778","2005","9","9","20","55","2005","10","11"
"bertram","TX","US","light","240.0","slow moving bright lightb","30.7436111","-98.0552778","2010","5","5","5","24","2010","5","12"
"bertram","TX","US","light","180.0","Round orange glowing light passed over Bertram&#44Texas.","30.7436111","-98.0552778","2012","11","3","20","15","2012","11","19"
"bertram","TX","US","light","180.0","Round brightly lit  object moving slow and low.","30.7436111","-98.0552778","2013","6","24","22","3","2013","7","3"
"bertram","TX","US","light","120.0","orange light making jerky movements","30.7436111","-98.0552778","2005","11","23","23","55","2005","12","16"
"bertram","TX","US","light","60.0","three orange lights moving left to right","30.7436111","-98.0552778","2005","9","20","0","15","2005","10","11"
"bertram","TX","US","oval","300.0","oval slow moving craft","30.7436111","-98.0552778","2005","6","13","21","45","2005","6","20"
"big lake","TX","US","light","37800.0","Bright white light in NW sky moved rapidly and erratically up&#44 down&#44 left&#44 right and changed colors to blue ands blue green.","31.1913889","-101.46","2005","5","2","21","45","2005","12","16"
"big spring","TX","US","light","1200.0","Multiple lights appeard in sky East of Big Spring Texas.","32.2502778","-101.4783333","2002","2","8","18","0","2002","3","19"
"big spring","TX","US","light","1200.0","The first appeared from the south as a light. I first thought it was a meteor&#44 but then it turned east&#44 and then went west. It slowly w","32.2502778","-101.4783333","1999","12","9","22","30","2000","1","7"
"big spring","TX","US","other","300.0","Looking out at the night sky I caught out of my peripheral vision a streaking pastel green shooting star.","32.2502778","-101.4783333","1988","10","15","22","45","2001","11","20"
"big spring","TX","US","other","30.0","bright lights stream across sky and leave a bright orange tail then slowly fade out.","32.2502778","-101.4783333","2001","12","1","23","0","2001","12","5"
"big spring","TX","US","oval","45.0","unknown object in tx","32.2502778","-101.4783333","2003","9","17","20","52","2003","9","24"
"blanco","TX","US","other","300.0","We saw a silver football&#44 motionless in the sky; stopped &#44 looked about 3-5 mins. and resumed the trip.","30.0977778","-98.4211111","1954","10","15","16","30","2004","4","27"
"bloomington","TX","US","sphere","120.0","3 spheres flashed colrs as we were riding our bikes in a circle around a lantern.","28.6475","-96.8922222","2002","3","18","22","0","2002","4","25"
"blossom","TX","US","sphere","1200.0","Sphere object flashing three colors and moving slow  from side to side in a bright white. 500 Lights On Object0: Yes","33.6613889","-95.3855556","2008","10","27","20","30","2008","10","31"
"bluetown","TX","US","formation","1800.0","B/t  border ot TX &amp; Mex; five indep lights in a triangle pat traveling in SE direction would stop &amp; hover.vanish over Gulf.","26.0738889","-97.8227778","2009","7","18","20","30","2009","8","27"
"blum","TX","US","triangle","3600.0","Triangle multicolored lights and bright white orbs in sky for several months now. Recently had even closer encounter. ((Sirius??  PD))","32.1425","-97.3969444","2012","12","7","22","0","2012","12","20"
"boerne","TX","US","circle","600.0","4 White lights above the clouds going in a circle.  Disappeared in an instant one by one.","29.7944444","-98.7316667","2013","11","3","6","35","2013","11","11"
"boerne","TX","US","disk","5.0","I saw a hovering green disk and then there was a flash and it disappeared.","29.7944444","-98.7316667","2006","9","13","15","45","2009","1","10"
"boerne","TX","US","disk","120.0","It had Lights on the bottom and was huge and was making a erie noise.","29.7944444","-98.7316667","2006","11","4","20","30","2006","12","7"
"bogata","TX","US","disk","360.0","it was right above the tree line","33.4705556","-95.2136111","2010","12","18","0","0","2011","1","5"
"bogata","TX","US","light","300.0","Bright orange lights","33.4705556","-95.2136111","2006","3","14","19","30","2006","5","15"
"bonham","TX","US","egg","300.0","Silver egg shape over six houses.  ((NUFORC Note:  Possible hoax??  PD))","33.5772222","-96.1780556","2008","10","1","19","12","2008","10","31"
"bonham","TX","US","fireball","300.0","Bright orange ball.","33.5772222","-96.1780556","2011","7","18","23","30","2011","8","7"
"bonham","TX","US","unknown","180.0","Red object moving west to east&#44 person looking southward.  Appear as large as airplanes approaching Dallas/Ft.Worth airport  but travel","33.5772222","-96.1780556","1997","12","26","21","35","1998","3","7"
"borger","TX","US","circle","10.0","Saw flying object travel very quickly&#44 stop&#44 then accelerate again","35.6677778","-101.3969444","2002","3","26","23","30","2002","4","8"
"borger","TX","US","disk","10.0","Dull silver disk flying west at incredible speed making no sound above swimmers in pool.","35.6677778","-101.3969444","1948","6","15","16","0","2008","2","14"
"borger","TX","US","other","5.0","Boomerang object&#44 no sound","35.6677778","-101.3969444","2003","12","23","1","40","2004","1","17"
"borger","TX","US","other","60.0","300-400 foot boomerang-shaped object moving at 200 mph ?&#44 one-half mile distant at about 2&#44000 ft altitude.  Clear skies&#44 daytime.","35.6677778","-101.3969444","1983","6","15","17","30","2010","2","14"
"bovina","TX","US","unknown","120.0","Blue &amp; White Lights","34.5136111","-102.8825","1996","7","1","19","0","2005","2","8"
"bowie","TX","US","changing","30.0","Daytime Light near Bowie&#44 Tx","33.5588889","-97.8483333","2006","4","3","13","55","2006","5","15"
"bowie","TX","US","oval","7.0","Gaseous green object seen from vehicle as about the size of a nickel&#44 seemed to be crashing&#44 and no engine noise or sonic boom.","33.5588889","-97.8483333","2012","6","5","10","17","2012","6","8"
"boyd","TX","US","disk","180.0","Object in the night sky.","33.0786111","-97.565","2004","10","29","23","45","2004","12","3"
"boyd","TX","US","unknown","30.0","4 lights in the sky","33.0786111","-97.565","2011","7","28","21","20","2011","8","7"
"brackettville","TX","US","fireball","2.0","large orange ball with green tail turning into an orange tail","29.3102778","-100.4175","2004","9","5","22","30","2004","9","29"
"brady","TX","US","circle","37800.0","Object with colored lights seen in nite sky","31.135","-99.3347222","1970","8","26","9","30","2003","5","9"
"brady","TX","US","disk","37800.0","Saucer shaped object seen between Brady and Cherokee Texas","31.135","-99.3347222","1970","8","26","23","0","2003","5","9"
"brady","TX","US","other","900.0","Witnessed&#44 two gray objects flying without lights and sound.","31.135","-99.3347222","2008","8","2","22","30","2008","10","31"
"brady","TX","US","unknown","300.0","Low object over roof of house","31.135","-99.3347222","1979","5","21","21","0","2003","5","9"
"brazoria","TX","US","unknown","10.0","Large UFO flew  over treetops above  the house emmitting LOUD reverbing zip gun sounds.","29.0441667","-95.5688889","2001","8","18","0","5","2001","8","20"
"breckenridge","TX","US","changing","2.0","constantly changing nebulous-shaped object flying disturbingly fast at the moment of a full lunar eclipse","32.7555556","-98.9019444","1996","9","26","20","0","2005","9","2"
"breckenridge","TX","US","other","300.0","It was slow moving &#44no lights and totally silent and BIG.","32.7555556","-98.9019444","2000","10","12","8","0","2004","4","27"
"breckenridge","TX","US","other","180.0","Craft came over on a dark but clear night.It was moving south east to north west.The craft was a vee shape but not the sahpe of the","32.7555556","-98.9019444","1999","10","15","20","0","2002","1","11"
"breckenridge","TX","US","other","120.0","On about this time my wife and I saw a V shaped object fly over our house. It was NOT the shape of the Stelth bomber. It was a 90 degre","32.7555556","-98.9019444","1998","10","16","20","0","2005","9","15"
"breckenridge","TX","US","oval","900.0","Bright orange glow in the SW sky near Fort Worth&#44 TX.","32.7555556","-98.9019444","2014","2","25","20","0","2014","2","27"
"brenham","TX","US","light","2.0","I saw a red light through the tree&#44 a blue light scanned me up and down and went out.","30.1666667","-96.3975","2000","7","26","23","20","2000","8","5"
"broaddus","TX","US","unknown","2400.0","pulsationg lights in northern sky.  ((NUFORC Note:  Possible star??  PD))","31.3066667","-94.2688889","2008","8","6","22","35","2008","8","12"
"brock","TX","US","fireball","300.0","What was over Texas 5-3-01","32.6761111","-97.9405556","2001","12","3","17","30","2002","1","11"
"bronco","TX","US","light","300.0","Strange flying light over Texas / New Mexico border","33.2569444","-103.0586111","2011","7","28","0","0","2011","8","7"
"brookston","TX","US","unknown","3.0","traviling north to south very fast just above tree line no sound  orange blue lights","33.6230556","-95.6991667","2002","2","11","19","30","2002","2","22"
"brownfield","TX","US","light","5400.0","Silent &#44bright hovering light&#44 seemed to be teasing us&#44 for miles of desolate highway.","33.1811111","-102.2738889","1973","5","1","14","0","2008","10","31"
"brownfield","TX","US","light","120.0","Fast-moving&#44 pulsing orange light. Silent and erratic movements over northern Texas","33.1811111","-102.2738889","2011","9","1","23","20","2011","10","10"
"brownfield","TX","US","triangle","300.0","Dual traingle craft spotted.  ((NUFORC Note:  Report from licensed pilot.  PD))","33.1811111","-102.2738889","2012","5","2","11","10","2012","5","13"
"brownfield","TX","US","triangle","300.0","Floating bright light over luboock&#44tx08-07-2012 10:30pm","33.1811111","-102.2738889","2012","8","7","22","30","2012","8","19"
"brownsville","TX","US","circle","10.0","shiny chrome metallic craft","25.9013889","-97.4972222","2005","2","13","16","45","2005","2","22"
"brownsville","TX","US","circle","600.0","A late night experience of a rotating ball with changing colors&#44 and a aura","25.9013889","-97.4972222","1995","11","10","23","45","2001","3","16"
"brownsville","TX","US","circle","90.0","2 orange fiery&#44 round objects flew over brownsville&#44 tx near east price road.","25.9013889","-97.4972222","2013","10","28","20","20","2013","11","11"
"brownsville","TX","US","cylinder","180.0","BROWNSVILLE&#44TX USA  Date and Time of Sighting? 2-25-08    6:15 PM  Clear weather blue skys conditions at time of sighting. Sighti","25.9013889","-97.4972222","2008","2","25","18","15","2008","3","4"
"brownsville","TX","US","disk","3.0","I saw a ufo for 3 seconds by my house.","25.9013889","-97.4972222","2008","10","11","4","30","2008","10","31"
"brownsville","TX","US","disk","1200.0","UFO tries to communicate","25.9013889","-97.4972222","1986","4","1","22","15","2002","3","19"
"brownsville","TX","US","light","1800.0","Object &amp; airplane almost collide","25.9013889","-97.4972222","2008","4","28","20","45","2008","6","12"
"brownsville","TX","US","light","240.0","Nighttime headlight looking objects on the road doing a 90 degree turn in front of my truck (twice).","25.9013889","-97.4972222","2007","12","24","0","15","2008","10","31"
"brownsville","TX","US","light","900.0","I just called a friend that also witnessed the UFO to verify the time. As for the sighting goes. About ten of my closest friends and my","25.9013889","-97.4972222","1998","6","9","21","30","2004","12","14"
"brownsville","TX","US","oval","300.0","Large oval shaped object seen over Brownsville Texas.","25.9013889","-97.4972222","2012","8","10","6","0","2012","8","19"
"brownsville","TX","US","oval","120.0","Oval shape light&#44gliding within some clouds at high speed&#44 2-3 min.it went at a upright angle&#44sat in a clound then it just vanish.","25.9013889","-97.4972222","2012","11","15","5","15","2012","12","20"
"brownsville","TX","US","triangle","172800.0","triangle in backyard&#44&#44 i have knowledge and they know&#44&#44 i know.","25.9013889","-97.4972222","2008","9","14","14","0","2008","10","31"
"brownsville","TX","US","triangle","15.0","2 triangular shaped objects spinning around each other over the roof of an apartment in Brownsville&#44 Texas.","25.9013889","-97.4972222","2006","8","9","3","0","2006","10","30"
"brownwood","TX","US","fireball","300.0","Fireballs sighted near Lake Brownwood Texas","31.7091667","-98.9908333","2012","5","3","21","0","2012","8","5"
